CLAVE_CASILLA,ID_ESTADO,estrato,PAN,PRD,PAN_PRD,PRI,PVEM,PT,MORENA,PANAL,PT_MORENA_PANAL,PT_MORENA,PT_PANAL,MORENA_PANAL,MC,PES,RSP,FPM,CNR,NULOS
080192C0500,8,14,5,13,41,1,2,6,2,68,35,24,7,20,50,9,4,5,2,32
080192C0600,8,14,7,9,55,1,3,8,5,75,36,14,9,16,40,22,2,11,2,32
080193B0100,8,14,4,20,60,0,1,7,1,73,32,19,13,16,42,15,7,7,2,34
080194B0100,8,14,5,10,32,0,1,7,5,58,28,21,12,21,46,10,6,6,5,30
080194C0100,8,14,7,9,50,1,0,7,8,54,31,19,6,21,36,16,4,10,1,20
080195B0100,8,14,4,11,42,0,0,4,4,56,34,20,18,29,46,21,4,6,4,20
080196B0100,8,14,11,15,45,0,0,3,4,67,32,17,9,23,42,18,4,6,2,33
080196C0100,8,14,7,14,49,1,2,5,4,71,19,18,7,33,39,11,4,8,1,25
080197B0100,8,5,3,11,22,0,0,5,0,51,30,17,8,17,27,12,0,12,2,17
080197C0100,8,5,1,9,31,0,1,6,1,40,17,11,6,15,28,14,0,3,2,25
080199B0100,8,14,3,10,53,0,2,5,1,57,26,17,10,20,30,17,5,3,2,26
080199C0100,8,14,7,9,38,0,1,3,2,64,24,21,6,17,38,15,3,6,3,14
080199E0100,8,5,4,8,39,0,2,5,3,41,24,14,10,17,30,14,3,4,0,13
080200B0100,8,14,6,10,50,0,0,13,2,52,24,16,10,18,40,19,2,9,0,23
080200C0100,8,14,6,7,46,0,1,7,3,49,30,13,8,17,36,16,5,6,0,25
080201B0100,8,5,5,9,24,0,1,5,3,49,31,15,8,26,30,11,3,10,2,26
080201C0100,8,5,7,16,35,0,2,13,5,52,21,15,9,15,28,11,3,9,2,23
080202B0100,8,14,7,13,51,2,2,10,7,53,30,15,14,22,35,15,5,8,0,32
080202C0100,8,14,3,12,50,2,1,9,5,52,33,29,9,16,37,23,4,4,0,45
080202C0200,8,14,4,13,56,1,2,11,2,69,25,19,10,12,40,13,2,3,4,29
080202C0300,8,14,8,9,49,0,3,10,6,66,29,17,11,22,37,18,6,4,2,27
080202C0400,8,14,9,12,50,1,1,6,5,58,26,20,7,19,31,18,5,10,2,35
080203B0100,8,14,7,15,31,0,0,2,4,54,28,18,12,23,40,24,3,12,1,26
080203C0100,8,14,3,18,42,0,1,6,0,63,26,8,16,31,36,12,4,6,1,29
080203C0200,8,14,4,12,46,1,1,7,5,57,32,13,6,27,43,17,7,5,0,33
080203C0300,8,14,7,13,40,0,5,6,5,60,29,20,4,23,41,15,5,10,0,36
080203C0400,8,14,6,9,47,0,1,6,9,52,25,19,13,26,34,17,8,3,2,25
080204B0100,8,14,7,14,44,1,1,9,2,63,28,19,14,21,31,18,4,3,3,27
080204C0100,8,14,6,15,56,0,0,11,3,66,28,20,8,22,40,15,5,10,2,29
080204C0200,8,14,13,9,61,1,2,3,5,57,20,19,11,24,36,17,6,6,3,26
080205B0100,8,14,9,6,29,0,2,8,2,52,37,14,14,18,39,18,4,4,0,25
080205C0100,8,14,2,14,40,0,1,5,0,50,36,20,12,16,26,14,5,5,3,28
080205C0200,8,14,5,11,36,1,1,3,6,64,30,21,10,22,42,7,1,7,2,23
080206B0100,8,5,5,5,39,0,0,7,4,49,30,21,3,18,33,7,4,7,1,24
080206C0100,8,5,4,8,30,0,1,5,2,64,29,12,10,16,30,14,3,5,0,18
080206C0200,8,5,4,11,36,1,3,4,2,40,23,14,7,18,33,18,5,6,1,21
080207B0100,8,5,3,9,29,0,0,4,0,30,11,13,5,5,22,2,1,1,1,10
080208B0100,8,5,2,2,23,1,0,2,1,21,16,4,7,7,9,5,1,3,0,12
080214B0100,8,5,1,3,19,0,2,4,2,30,8,6,5,11,20,10,0,4,2,11
080215B0100,8,5,4,13,33,0,1,7,3,60,23,9,12,19,34,15,4,8,0,25
080215C0100,8,5,5,10,39,0,2,5,4,50,20,15,7,13,30,9,3,4,3,18
080216B0100,8,14,4,13,54,0,2,6,5,51,23,15,9,20,35,17,6,10,0,24
080216C0100,8,14,8,13,55,0,2,6,7,61,25,16,6,16,40,11,8,11,2,22
080217B0100,8,5,2,5,25,0,0,0,0,33,9,17,1,10,19,9,2,2,1,14
080217E0100,8,5,8,5,24,1,0,4,1,28,13,7,6,13,14,8,6,5,0,14
080218B0100,8,5,3,10,22,0,2,6,3,37,27,4,7,17,26,13,7,8,1,13
080219B0100,8,5,2,8,31,0,1,3,3,25,21,8,7,6,14,12,3,5,0,14
080219E0100,8,5,1,1,10,0,0,1,0,12,2,2,2,4,7,2,2,1,2,1
080220B0100,8,5,2,0,14,0,1,1,0,11,8,3,2,3,6,3,1,2,1,8
080221B0100,8,18,5,9,65,0,0,11,0,80,26,19,17,29,35,9,4,10,2,40
080221C0100,8,18,11,13,52,0,1,7,3,57,35,9,11,17,41,23,6,4,2,29
080222B0100,8,9,3,10,44,0,1,3,5,45,17,8,3,10,31,13,5,8,1,28
080223B0100,8,9,3,8,14,0,0,6,0,44,15,4,8,10,14,6,4,7,0,11
080224B0100,8,9,2,5,17,0,0,3,1,14,7,10,4,10,12,6,0,3,1,6
080225B0100,8,18,11,16,51,0,3,10,3,85,28,17,10,25,44,18,7,9,2,28
080226B0100,8,9,3,6,15,0,1,3,2,23,12,4,4,3,10,8,0,2,1,4
080227B0100,8,9,3,9,24,0,2,1,2,19,19,8,2,8,7,9,4,1,0,9
080228B0100,8,9,0,2,6,0,0,2,1,7,5,2,1,1,9,1,0,2,0,9
080229B0100,8,9,1,7,18,0,1,2,0,18,8,7,5,7,15,2,1,1,3,15
080231B0100,8,9,1,3,12,0,0,2,1,20,13,4,1,5,11,1,0,6,1,6
080232B0100,8,9,1,7,27,0,0,2,0,29,12,5,3,6,16,4,3,5,0,14
080233B0100,8,9,3,1,13,0,0,1,3,24,6,8,3,10,15,5,1,1,1,9
080234B0100,8,18,2,14,47,1,0,9,2,72,37,15,12,33,42,24,5,8,3,34
080234E0100,8,9,4,16,30,0,1,6,5,33,23,15,7,19,23,6,5,5,2,13
080235B0100,8,18,7,18,50,1,0,7,3,75,30,26,5,24,32,16,1,14,0,21
080236B0100,8,18,6,17,61,0,0,7,5,68,38,26,8,28,30,25,7,9,3,30
080237B0100,8,9,5,5,22,0,0,5,0,39,21,13,9,12,32,6,1,5,0,14
080237C0100,8,9,4,12,13,0,0,5,4,42,12,11,7,14,30,10,5,3,1,6
080238B0100,8,2,5,11,30,0,1,3,3,44,19,16,5,15,22,8,3,2,1,14
080238C0100,8,2,5,7,31,0,4,4,0,42,23,13,6,18,30,9,4,6,0,12
080239B0100,8,2,7,6,36,0,2,9,1,44,22,10,4,23,37,14,4,6,3,23
080239C0100,8,2,5,9,35,1,4,4,5,45,18,16,9,22,32,18,3,9,1,23
080240B0100,8,11,4,10,45,0,0,6,3,47,29,15,15,20,32,16,8,4,1,25
080240C0100,8,11,5,12,48,0,1,5,1,57,21,25,10,16,28,22,3,8,2,21
080241B0100,8,11,7,19,44,0,1,9,3,54,28,14,14,31,33,12,8,11,3,31
080241C0100,8,11,4,6,69,0,1,7,7,46,18,16,13,23,52,10,4,6,2,36
080241C0200,8,11,5,6,43,0,3,9,1,67,26,17,13,24,50,17,7,6,3,20
080241C0300,8,11,3,6,46,0,0,11,1,54,40,13,9,16,34,12,3,4,3,38
080241C0400,8,11,7,14,55,0,3,7,4,58,39,22,8,26,27,15,4,11,1,25
080242B0100,8,2,1,6,24,0,0,8,0,49,15,6,9,12,27,13,1,6,2,26
080242E0100,8,2,1,3,7,0,0,3,1,16,8,3,6,6,12,3,0,3,1,10
080243B0100,8,2,7,10,29,0,0,4,1,47,21,21,3,20,25,11,3,6,0,17
080243C0100,8,2,1,12,29,0,0,5,3,41,19,11,8,17,28,8,2,2,1,17
080244B0100,8,2,4,3,30,0,0,3,1,36,15,6,5,15,25,7,2,5,0,16
080245B0100,8,2,4,6,47,0,4,6,5,51,26,14,10,20,27,16,4,4,4,23
080245C0100,8,2,4,8,44,0,2,9,0,55,15,12,7,16,31,15,2,6,2,26
080248B0100,8,2,5,9,33,1,1,4,3,31,23,13,12,15,25,12,1,7,1,22
080249B0100,8,2,5,2,13,0,1,2,0,19,19,3,2,8,4,4,0,3,0,12
080250B0100,8,2,7,2,15,1,0,2,1,24,13,6,4,7,14,5,2,2,0,7
080251B0100,8,11,9,9,46,1,3,17,1,59,24,18,11,20,39,13,4,5,3,29
080251C0100,8,2,6,11,38,0,2,5,1,44,29,13,7,19,34,13,3,8,0,20
080253B0100,8,9,7,7,39,0,0,7,4,50,29,17,14,14,26,22,3,10,1,25
080253C0100,8,9,7,10,32,0,0,9,3,55,25,12,6,16,28,15,6,5,2,29
080254B0100,8,9,0,0,20,0,0,0,0,11,17,6,4,7,15,3,1,4,0,4
080256B0100,8,9,5,5,29,2,0,0,2,21,13,6,6,7,19,6,1,3,0,8
080257B0100,8,9,1,5,7,0,1,1,2,12,9,3,1,8,10,8,1,5,0,4
080258B0100,8,9,4,3,20,0,0,1,0,17,10,5,2,6,15,5,1,5,0,11
080260B0100,8,9,1,3,11,0,0,0,2,13,5,2,0,9,5,1,0,4,0,7
080261B0100,8,14,6,19,73,1,5,6,4,64,39,23,17,22,53,17,5,7,3,40
080261C0100,8,14,12,11,55,0,1,9,3,65,23,24,9,21,37,16,3,13,3,17
080264B0100,8,5,2,3,17,0,0,4,1,31,11,7,5,12,16,4,2,4,1,13
080265B0100,8,14,6,14,40,0,3,6,2,58,25,15,9,32,39,22,7,9,4,32
080266B0100,8,14,4,11,54,1,0,5,2,62,33,16,10,19,42,16,1,11,1,38
080266C0100,8,14,9,17,36,0,0,7,5,77,42,20,14,21,42,19,8,7,2,25
080267B0100,8,5,6,5,28,0,0,5,0,50,14,13,11,13,15,13,4,3,2,10
080268B0100,8,5,3,8,30,0,1,3,2,43,26,10,8,14,16,10,2,11,1,24
080269B0100,8,5,2,3,39,0,2,9,5,38,20,7,5,23,29,9,2,3,0,12
080269C0100,8,5,3,11,35,0,0,8,1,40,18,15,7,19,21,14,2,3,1,17
080270B0100,8,14,6,6,39,0,3,9,2,52,25,16,11,16,36,19,3,7,2,30
080270E0100,8,5,0,1,16,0,0,3,2,16,9,3,2,7,5,2,1,4,0,5
080271B0100,8,16,9,14,53,2,0,3,6,72,50,18,6,21,37,19,4,13,0,30
080271C0100,8,16,6,13,50,0,1,9,3,69,30,19,8,25,38,20,7,4,3,40
080272B0100,8,16,6,16,51,0,3,8,7,59,31,13,13,19,37,22,6,6,1,23
080272C0100,8,16,7,13,48,1,1,10,3,75,29,18,7,16,43,14,3,7,2,36
080272C0200,8,16,7,20,46,0,2,6,3,45,30,12,12,22,43,19,7,3,3,34
080272C0300,8,16,8,7,47,1,2,5,3,72,25,17,14,29,39,17,4,7,2,30
080272C0400,8,16,3,14,47,0,3,7,2,60,31,18,9,20,39,15,4,8,0,34
080272C0500,8,16,9,15,42,0,2,12,4,53,26,22,8,25,39,16,11,9,1,20
080273B0100,8,7,4,6,41,1,0,9,2,40,27,15,5,32,38,13,4,6,1,17
080274B0100,8,16,6,14,47,1,2,8,2,63,29,23,4,30,46,19,4,14,2,30
080275B0100,8,16,4,11,49,0,1,6,0,73,37,29,9,15,44,19,7,5,2,42
080275C0100,8,16,8,12,51,0,1,5,4,66,36,21,14,21,48,20,2,9,2,25
080275C0200,8,16,7,16,46,0,0,10,5,66,24,15,12,30,39,20,3,15,1,18
080275C0300,8,16,8,13,47,0,0,10,4,72,32,20,15,27,25,18,5,11,3,32
080276B0100,8,16,11,10,48,0,0,8,4,83,36,18,12,28,25,12,5,10,0,25
080276C0100,8,16,6,12,57,1,3,7,3,76,26,13,9,25,37,16,3,11,1,20
080276C0200,8,16,5,18,59,0,3,4,4,85,28,23,8,24,39,21,5,4,2,24
080276C0300,8,16,2,8,54,1,2,7,4,59,28,20,15,27,45,21,5,8,3,54
080276C0400,8,16,5,18,64,0,1,11,4,62,37,17,8,28,36,25,3,11,2,22
080276C0500,8,16,4,13,52,0,2,6,5,70,31,16,11,28,43,22,3,9,2,17
080277B0100,8,16,11,11,43,0,3,8,2,69,22,19,17,26,46,11,2,10,1,16
080277C0100,8,16,7,11,46,1,2,4,4,63,38,22,2,34,34,22,6,5,1,22
080278B0100,8,7,5,11,43,0,2,5,4,45,21,18,7,22,30,11,3,9,4,19
080278C0100,8,7,3,10,48,0,2,2,3,43,22,13,6,14,31,12,4,8,2,27
080278C0200,8,7,4,12,37,0,3,4,2,52,27,20,9,14,37,11,2,7,0,20
080279B0100,8,16,13,11,44,0,1,5,3,44,24,17,8,17,45,20,7,13,3,32
080279C0100,8,16,6,14,55,0,2,6,5,57,20,22,7,25,49,19,5,5,3,17
080279C0200,8,16,4,16,53,0,1,6,5,47,31,13,17,20,39,13,3,8,2,32
080279C0300,8,16,6,7,54,1,2,7,3,52,29,23,13,28,41,14,1,6,1,29
080280B0100,8,7,6,5,34,0,1,4,4,54,34,14,8,19,35,8,6,3,2,21
080280C0100,8,7,5,12,29,0,4,8,3,50,20,14,10,19,30,19,4,7,0,12
080281B0100,8,7,6,5,23,0,1,5,2,34,14,5,7,17,20,9,4,5,1,18
080281C0100,8,7,4,6,28,0,1,4,2,34,16,12,7,19,22,13,3,3,0,22
080282B0100,8,16,4,9,38,1,2,7,3,59,22,21,8,22,29,13,2,5,1,29
080283B0100,8,7,0,8,27,0,2,4,0,51,16,6,10,13,21,12,2,8,0,15
080283C0100,8,7,6,11,33,0,0,11,2,40,19,16,12,15,30,11,2,5,0,9
080284B0100,8,16,6,15,41,0,2,10,2,72,26,23,11,21,37,14,10,5,1,30
080284C0100,8,16,4,8,45,1,3,16,2,60,25,13,10,22,43,14,4,12,3,25
080284C0200,8,16,6,18,40,0,3,6,3,52,31,19,8,22,35,18,4,9,0,30
080284C0300,8,16,3,12,45,0,4,8,2,71,25,18,11,16,38,26,3,3,1,34
080284C0400,8,16,4,12,53,0,0,6,2,79,24,10,14,25,37,13,4,5,0,21
080284S0100,8,7,14,12,91,0,3,14,9,120,62,41,22,44,53,38,12,19,4,47
080285B0100,8,7,6,8,26,0,0,4,1,35,15,12,8,14,20,6,5,7,2,14
080285C0100,8,7,4,5,36,1,2,4,0,41,18,15,5,17,26,9,2,5,2,11
080286B0100,8,16,4,11,61,0,0,8,2,61,21,16,13,23,34,14,9,8,4,22
080286C0100,8,16,5,13,45,0,0,6,3,56,36,25,14,21,49,16,6,7,2,21
080286C0200,8,16,9,13,49,0,0,8,4,59,19,20,10,26,36,19,5,5,0,30
080286C0300,8,16,5,12,41,0,3,4,5,71,22,22,12,16,38,21,4,12,2,25
080286C0400,8,16,4,15,46,1,3,6,3,60,28,17,9,14,40,23,9,9,1,30
080286C0500,8,16,6,18,54,0,1,4,4,60,26,20,11,23,50,18,5,7,1,36
080287B0100,8,16,4,21,45,0,1,5,4,62,28,15,14,20,30,21,3,9,3,26
080288B0100,8,16,7,9,41,1,1,4,5,59,31,18,12,21,43,12,4,6,1,19
080288C0100,8,16,8,15,34,0,2,7,2,58,21,18,8,28,32,16,8,6,1,23
080289B0100,8,16,8,10,53,0,1,4,4,81,27,19,7,28,29,27,3,9,5,23
080290B0100,8,7,7,9,32,0,0,5,0,31,16,9,7,19,26,11,0,4,0,16
080290C0100,8,7,11,5,26,0,4,6,1,40,21,13,5,12,26,13,1,6,0,12
080291B0100,8,16,8,11,46,0,2,8,4,71,32,18,4,29,32,16,8,9,1,31
080292B0100,8,7,2,5,43,0,0,6,2,48,24,15,8,13,24,20,5,13,3,25
080293B0100,8,7,1,6,23,0,1,1,1,28,10,13,2,15,19,8,4,5,0,13
080294B0100,8,7,2,7,19,0,0,5,0,37,12,8,6,14,21,10,1,4,0,20
080295B0100,8,7,5,5,33,0,1,3,3,34,15,5,5,14,20,7,3,2,2,19
080296B0100,8,16,11,12,56,0,2,7,7,75,27,26,7,22,46,22,5,10,2,26
080297B0100,8,16,12,17,52,0,4,3,5,60,33,20,13,33,60,19,9,13,4,28
080297C0100,8,16,9,11,42,0,3,4,2,77,42,30,13,26,43,20,4,5,0,30
080297C0200,8,16,9,12,44,0,2,7,2,82,42,25,14,25,51,13,6,11,6,26
080297C0300,8,16,4,9,47,0,2,8,2,67,47,31,12,29,44,23,8,6,2,23
080297C0400,8,16,6,10,50,2,0,7,4,63,43,16,15,25,41,32,5,8,2,37
080297C0500,8,16,6,13,64,1,1,5,9,59,32,32,14,37,37,15,6,9,3,27
080297C0600,8,16,4,13,62,0,2,9,5,74,39,21,15,24,48,18,4,5,1,34
080297C0700,8,16,7,17,51,0,0,13,3,55,43,26,8,33,41,14,8,6,2,16
080297C0800,8,16,5,9,44,0,3,12,1,80,37,17,16,34,37,16,5,9,1,37
080297C0900,8,16,8,14,49,0,0,4,2,51,36,27,11,21,54,11,6,7,3,26
080297C1000,8,16,4,11,52,1,2,11,4,55,38,24,15,21,39,20,6,9,1,29
080297C1100,8,16,8,16,56,1,0,10,4,76,19,20,12,31,41,16,3,9,1,25
080297C1200,8,16,10,16,51,1,3,6,7,75,29,25,21,25,42,21,9,7,1,30
080297C1300,8,16,4,18,50,1,1,6,4,65,32,31,13,14,49,23,6,5,3,35
080297C1400,8,16,6,16,46,0,4,7,7,71,30,18,17,33,52,21,0,7,1,22
080297C1500,8,16,4,10,57,0,2,6,3,62,49,17,18,18,49,27,8,6,3,26
080297C1600,8,16,7,13,59,0,1,8,4,70,24,19,20,24,51,14,3,6,2,24
080297C1700,8,16,8,17,57,0,0,11,2,83,31,30,14,26,34,15,5,10,1,36
080298B0100,8,7,3,7,20,0,0,5,5,24,15,7,8,19,16,11,0,5,0,9
080299B0100,8,16,4,13,45,1,3,4,6,77,32,18,6,16,35,18,2,10,1,22
080300B0100,8,16,2,7,53,0,1,11,2,62,23,21,13,24,38,15,8,6,3,39
080301B0100,8,7,2,5,32,1,1,9,4,50,17,18,7,10,28,10,5,6,1,17
080302B0100,8,16,9,10,59,0,4,11,6,68,31,15,16,30,42,19,5,11,2,22
080303B0100,8,7,1,3,26,0,0,4,0,33,18,8,7,18,24,11,2,2,3,18
080304B0100,8,7,2,8,30,0,1,3,5,40,24,10,8,24,24,19,5,4,0,13
080305B0100,8,7,4,5,39,0,0,6,2,51,18,15,10,14,28,7,1,5,1,21
080305C0100,8,7,6,7,36,0,1,2,3,48,18,8,11,19,28,7,8,4,2,26
080306B0100,8,16,5,17,55,0,3,11,0,77,33,19,14,32,42,18,2,9,3,30
080306C0100,8,16,6,14,53,0,2,6,2,73,33,14,10,29,45,16,3,12,4,36
080306C0200,8,16,5,12,49,1,2,13,1,83,39,21,11,28,55,22,7,8,2,25
080306C0300,8,16,12,13,47,0,1,8,6,71,30,25,12,16,39,17,5,14,0,31
080306C0400,8,16,5,9,56,1,1,11,2,74,33,18,12,20,44,19,7,10,1,33
080307B0100,8,16,10,10,48,1,0,8,4,66,41,23,12,24,49,16,6,13,0,23
080307C0100,8,16,8,10,57,0,6,10,5,61,38,20,8,23,44,15,3,4,2,35
080307C0200,8,16,3,9,66,0,1,6,6,69,31,17,12,18,41,16,5,12,5,33
080307C0300,8,16,9,14,58,0,0,7,4,73,35,13,15,18,49,23,4,5,2,25
080307C0400,8,16,3,15,42,0,5,14,7,65,30,26,15,26,38,13,7,11,2,23
080307C0500,8,16,5,7,45,0,3,8,3,57,31,13,11,25,45,11,6,11,4,29
080307C0600,8,16,8,10,51,1,4,10,3,68,45,14,13,22,42,16,3,5,3,23
080308B0100,8,16,10,13,59,0,4,5,4,62,23,18,11,23,43,17,10,5,2,27
080308C0100,8,16,8,14,44,0,3,9,7,70,29,16,15,26,45,29,3,7,4,21
080309B0100,8,7,4,9,38,0,0,5,2,47,19,8,10,25,30,7,2,4,3,25
080310B0100,8,7,3,8,35,1,2,5,0,34,25,13,7,17,20,14,4,7,1,17
080310C0100,8,7,7,6,32,0,0,4,3,45,11,14,11,10,23,13,3,4,1,13
080311B0100,8,7,6,11,40,1,3,5,3,38,23,22,11,19,31,13,1,6,3,17
080311C0100,8,7,8,14,43,0,3,6,1,54,31,22,3,14,27,17,1,8,2,21
080312B0100,8,7,3,12,41,0,1,5,1,44,19,15,6,20,27,10,1,11,2,21
080312C0100,8,7,0,9,40,0,0,4,3,49,15,8,13,16,36,11,1,1,2,23
080313B0100,8,7,2,11,38,1,0,7,2,42,24,13,6,19,26,14,3,3,2,22
080314B0100,8,16,6,9,53,1,2,10,3,74,33,18,9,23,42,20,5,6,3,33
080315B0100,8,7,3,12,33,0,0,5,8,37,15,3,9,9,21,10,1,6,3,22
080316B0100,8,7,1,2,24,0,1,6,0,42,14,7,5,15,18,11,2,5,1,10
080317B0100,8,7,13,5,27,0,0,5,4,52,18,13,9,12,33,8,3,8,3,17
080318B0100,8,7,8,6,39,0,0,3,2,58,20,23,7,17,37,15,4,2,0,23
080319B0100,8,7,6,12,23,0,0,1,1,50,25,11,4,12,27,13,2,7,0,21
080319C0100,8,7,11,8,28,1,1,3,2,41,18,13,8,15,40,5,2,5,0,18
080320B0100,8,16,13,14,45,2,3,8,7,57,29,19,16,24,32,19,3,15,1,42
080321B0100,8,16,5,17,50,1,1,11,3,79,30,12,17,29,40,19,6,12,1,29
080321C0100,8,16,5,13,60,2,2,6,5,64,30,11,6,24,51,25,7,11,1,36
080321C0200,8,16,8,12,56,0,0,7,3,70,34,26,10,22,36,23,6,6,2,31
080322B0100,8,16,4,8,41,0,1,6,3,71,25,15,8,22,40,17,3,10,2,27
080323B0100,8,16,6,8,43,0,1,9,5,53,24,15,15,23,39,13,3,6,1,29
080323C0100,8,16,5,12,33,1,1,8,2,62,29,21,15,23,35,9,4,5,4,32
080324B0100,8,16,11,9,46,1,1,4,4,68,29,23,11,22,48,12,4,7,1,42
080325B0100,8,7,3,8,25,0,2,6,0,46,15,9,6,13,26,10,0,4,1,20
080325C0100,8,7,6,12,30,0,2,6,3,34,20,11,5,10,28,12,3,6,0,10
080326B0100,8,16,7,15,41,0,1,1,5,52,38,16,13,20,30,22,8,6,2,32
080326C0100,8,16,5,8,52,1,2,6,2,61,29,18,8,21,33,20,1,5,1,22
080327B0100,8,16,9,8,50,1,2,5,2,62,32,18,7,24,33,10,9,7,3,32
080327C0100,8,16,3,11,42,0,0,7,2,76,20,20,12,27,34,23,8,3,2,25
080328B0100,8,7,8,7,37,1,0,5,4,46,25,11,13,9,38,10,2,4,1,22
080329B0100,8,16,1,14,50,0,1,12,1,50,30,11,7,25,45,14,0,5,2,25
080330B0100,8,16,7,13,54,2,0,8,1,77,26,19,11,22,28,14,4,6,3,27
080330C0100,8,16,9,15,48,0,0,9,2,70,36,16,14,20,31,11,5,15,4,27
080330C0200,8,16,2,12,50,0,0,10,2,64,30,21,14,20,38,17,5,5,1,30
080330C0300,8,16,10,14,36,1,3,4,3,67,22,11,11,27,33,17,11,6,0,22
080331B0100,8,7,5,6,26,0,1,5,5,41,25,7,10,11,21,14,2,3,1,14
080331C0100,8,7,2,10,43,0,2,6,2,38,21,8,5,12,23,13,5,3,1,15
080332B0100,8,16,4,18,58,1,2,10,3,89,36,24,11,28,46,21,1,5,3,30
080332C0100,8,16,6,9,60,1,3,8,6,69,35,21,14,23,49,14,7,6,2,38
080332C0200,8,16,2,18,58,1,2,8,1,72,35,19,13,28,48,23,1,10,1,38
080332C0300,8,16,8,10,49,0,2,8,1,72,37,22,18,17,43,21,9,8,2,35
080332C0400,8,16,9,13,58,0,2,4,3,67,39,28,16,21,55,17,7,6,2,35
080333B0100,8,16,6,11,55,0,1,6,2,61,38,16,11,29,41,11,5,10,1,23
080333C0100,8,16,5,14,55,0,1,9,3,60,36,21,14,22,51,14,3,12,1,29
080333C0200,8,16,7,9,52,0,1,8,3,57,31,17,11,26,53,10,6,8,1,33
080334B0100,8,16,7,14,46,0,0,6,2,58,24,16,8,22,33,17,3,7,1,18
080334C0100,8,16,4,10,43,0,2,8,2,52,27,19,12,12,29,15,4,9,1,16
080334C0200,8,16,6,11,45,0,2,2,3,61,29,19,12,15,34,16,4,9,1,18
080335B0100,8,16,8,20,56,0,3,7,3,71,38,13,11,15,56,18,10,10,1,33
080335C0100,8,16,5,12,69,1,5,8,10,75,32,26,13,21,30,14,5,9,3,22
080336B0100,8,7,5,7,35,0,0,4,0,39,14,12,5,23,25,9,6,3,2,19
080336C0100,8,7,3,1,33,0,1,5,7,41,19,13,7,16,23,10,6,5,0,21
080337B0100,8,7,6,12,26,0,0,5,2,40,22,12,7,10,22,10,3,5,2,14
080337C0100,8,7,5,10,31,1,2,3,6,36,19,10,5,16,31,12,5,4,1,13
080338B0100,8,16,5,11,52,1,3,4,2,50,24,16,12,20,33,14,5,8,0,27
080338C0100,8,16,10,11,50,0,3,8,5,49,22,12,8,26,38,11,3,10,1,19
080338C0200,8,16,8,12,43,0,1,4,4,60,26,16,11,25,25,9,8,10,2,20
080338C0300,8,16,5,16,37,0,1,9,1,55,38,15,11,18,39,14,7,9,2,31
080338S0100,8,7,16,27,98,1,3,12,5,113,49,34,19,49,89,23,14,15,3,56
080339B0100,8,16,6,10,46,0,3,12,2,57,24,17,6,24,30,14,4,7,0,18
080339C0100,8,16,4,6,43,0,2,6,1,49,29,19,10,17,43,9,2,9,0,17
080340B0100,8,16,3,15,34,0,2,14,1,57,28,17,5,18,29,10,1,6,2,30
080340C0100,8,16,4,17,41,0,2,7,2,39,24,16,10,22,41,10,5,5,2,22
080340C0200,8,16,7,12,41,0,1,6,2,69,26,15,12,21,30,10,2,6,2,20
080341B0100,8,16,7,7,37,1,3,5,1,50,36,13,7,26,41,18,5,7,2,30
080341C0100,8,16,3,10,35,0,2,3,2,44,31,26,12,19,38,19,3,11,2,26
080342B0100,8,16,5,12,39,0,0,9,2,56,24,21,10,24,33,18,6,4,0,19
080342C0100,8,16,10,15,45,0,2,11,3,54,28,19,7,12,27,21,4,7,1,30
080343B0100,8,16,4,12,51,1,3,8,0,79,29,18,11,18,40,19,6,10,1,23
080343C0100,8,16,8,22,44,0,2,7,2,67,31,15,9,26,47,14,7,9,3,41
080343C0200,8,16,4,18,61,1,2,10,2,81,26,22,12,28,45,16,3,8,3,25
080344B0100,8,7,3,6,39,0,1,9,5,35,21,14,8,17,29,8,3,9,0,20
080344C0100,8,7,7,11,32,0,0,1,2,42,23,19,9,11,36,12,3,5,3,20
080345B0100,8,7,6,5,17,2,2,4,2,27,17,5,4,12,18,8,4,1,1,12
080346B0100,8,7,3,6,34,0,1,4,3,60,24,13,10,19,23,12,4,6,0,15
080347B0100,8,7,3,9,25,0,2,8,1,30,14,14,10,24,25,10,2,4,0,9
080347C0100,8,7,0,8,28,0,3,4,2,41,21,12,6,12,19,13,5,5,2,14
080348B0100,8,16,4,14,50,0,2,11,6,77,21,13,16,29,45,11,5,11,2,28
080348C0100,8,16,3,18,57,1,3,9,5,50,24,18,17,24,32,16,5,8,2,29
080348C0200,8,16,5,21,45,0,1,10,3,66,31,19,11,26,43,23,3,8,2,28
080349B0100,8,7,7,8,26,0,1,4,3,41,22,9,9,15,31,14,3,9,1,18
080349C0100,8,7,3,9,35,0,3,4,1,32,28,20,6,11,27,7,2,6,2,10
080350B0100,8,16,6,15,49,0,2,8,0,69,29,14,14,19,44,18,7,4,4,36
080351B0100,8,7,5,9,33,0,1,7,2,37,11,8,7,19,25,11,4,6,2,13
080352B0100,8,7,0,3,5,0,0,2,0,9,2,6,1,3,7,4,0,3,0,4
080353B0100,8,7,0,3,8,0,1,3,0,16,11,5,3,6,14,3,1,2,0,6
080355B0100,8,7,8,6,18,1,1,1,0,30,8,4,6,15,15,6,1,0,0,14
080356B0100,8,7,9,3,24,0,1,4,3,45,20,10,5,12,16,12,4,5,1,20
